INAME	GENE	CHR	SIMR_UP2_191FR	SIMR_UP2_254
YPL024W	NCE4	16	0.93	1.05
iCx172I		0	1.01	0.93
iGx095I		0	1.81	0.76
YJL187C	SWE1	10	1.21	0.71
iMx267I		0	1.47	0.54
YLR453C	RIF2	12	1.91	0.44
YEL038W	UTR4	5	0.47	1.71
iOx450I		0	1.26	
iIx010I		0	1.16	0.74
YOR084W		15	0.55	1.42
YPR042C		16	0.42	
YPL025C				0.68
iOx516I		0	1.55	0.43
iDx798I		0	1.59	0.54
iDx464I		0	0.62	1.53
YER056C	FCY2	5	1.29	
iHx053I		0	0.74	1.45
YEL039C	CYC7	5	0.55	1.86
iDx130I		0	1.42	0.4
YGL222C		7	1.25	0.75
YOL068C	HST1	15	0.67	1.33
iHx119I		0	0.55	2.02
YFR013W		6	0.35	3.54
iNx225I		0	0.4	3.07
iJx302I		0	1.67	0.42
iCx173I		0	1.35	0.52
iGx096I		0	0.81	1.33
YPR108W	RPN7	16	1.68	0.45
YJL188C		10	1.12	0.79
iMx268I				0.46
YFR014C	CMK1	6	0.19	4.86
iOx451I				1.07
iIx011I		0	0.75	1.64
YOR085W	OST3	15	0.35	3.06
YLR120C	YPS1	12	1.54	0.76
YKL145W	RPT1	11	1.39	0.77
YPL026C	SKS1	16	0.69	1.08
iOx517I		0	1.79	0.48
iDx799I				0.81
YDR099W	BMH2	4	1.18	0.93
iDx465I		0	1.39	0.64
YER057C	HIG1	5	1.66	0.55
iHx054I		0	0.77	0.96
iDx131I		0	1.46	0.56
YGR240C	PFK1	7	1.19	0.79
YOR086C		15	0.67	1.49
iNx160I		0	1.71	0.56
YGL223C		7	0.86	0.99
iNx226I		0	0.69	1.59
iJx303I		0	1.49	0.63
YPR043W	RPL43A	16	1.08	0.68
iCx174I		0	1.58	0.48
iGx097I		0	0.52	1.87
YPR109W		16	1.19	1.17
YAL051W	YAF1	1	0.47	2.27
iMx269I		0	1.62	0.54
YKL080W	VMA5	11	1.55	0.67
YFR015C	GSY1	6	0.33	3.13
iOx452I		0	1.8	0.58
iIx012I		0	0.62	2.16
YPR044C				0.73
YLR121C	YPS3	12	1.61	0.63
YKL146W		11	1.64	0.57
YOL069W	NUF2	15	0.39	2.58
iOx518I		0	0.88	1.08
iDx466I		0	1.7	0.59
iHx055I		0	0.34	2.76
iDx132I		0	0.66	1.46
YGR241C	YAP1802	7	1.62	0.65
YJL189W	RPL39	10	1.24	0.75
iNx161I		0	1.53	0.55
YKL147C		11	1.94	0.59
YGL224C		7	0.31	2.48
iNx227I		0	1.36	0.64
iJx304I		0	1.34	0.56
YLR455W		12	1.44	0.64
iPx410I		16	0.53	0.9
YPL027W		16	0.53	1.96
iCx175I		0	1.03	1.1
iGx098I		0	1.92	0.45
YBL010C		2	0.66	1.23
YER058W	PET117	5	1.45	0.72
YKL081W	TEF4	11	1.42	0.61
YFR016C		6	0.72	1.33
iOx453I		0	1.52	0.55
iIx013I		0	1.31	1.05
YOR087W		15	0.72	0.75
YLR122C		12	1.44	0.61
YPR045C		16	1.48	0.68
iOx519I		0	1.68	0.47
YAR070C		1	1.98	0.51
iDx467I		0	1.49	0.49
YKL082C		11	0.83	1.28
iHx056I		0	0.88	1.23
iDx133I		0	1.03	0.87
iNx162I		0	0.66	1.35
YLR390W	ECM19	12	1.41	0.55
YKL148C	SDH1	11	1.41	0.86
iNx228I		0	1.03	0.91
iJx305I		0	0.41	1.93
YLR456W		12	0.94	1.44
iPx411I		0	0.9	0.71
iGx099I				0.66
YPL028W	ERG10	16	0.62	1.77
iCx176I		0	0.42	2.48
YAL053W		1	1	0.93
YHR049C-A		8	1.48	0.51
YER059W	PCL6	5	0.6	1.64
YFR017C		6	1.38	0.66
YLR457C	NBP1	12	1.21	
iOx454I		0	1.24	0.86
iIx014I		0	2.19	0.49
YGR242W		7	1.7	0.54
YOR088W		15	1.25	0.78
YLR123C		12	1.49	0.8
YGL225W	GOG5	7	0.61	1.27
iOx120I		0	1.81	0.41
YAL054C	ACS1	1	1.22	0.8
iDx468I		0	1.36	0.57
iHx057I		0	0.55	1.64
iDx134I		0	0.79	0.91
YOR089C	VPS21	15	1.68	0.7
iNx163I		0	1.02	0.77
iJx240I		0	0.2	4.86
YKL149C	DBR1	11	1.03	1.05
YBL011W	SCT1	2	0.72	1.28
iNx229I		14	0.54	1.5
iJx306I		0	1.07	0.61
YHR200W	RPN10	8	0.89	0.86
iPx412I		0	0.74	0.89
YPR046W	MCM16	16	1.95	0.52
YPL029W	SUV3	16	1.83	0.7
iCx177I		0	0.46	2.12
YAR071W	PHO11	1	1.93	0.61
YLR392C		12	0.65	1.56
YBL012C		2	1	0.85
YGL160W		7	2.06	0.57
YKL083W		11	0.66	0.93
YFR018C		6	1.47	0.5
YLL041C	SDH2	12	0.69	1.32
iOx455I				0.88
iIx015I		0	1.86	0.48
YGR243W		7	1.54	0.73
YHR201C	PPX1	8	0.86	0.86
YGL226W		7	0.75	0.99
iOx121I		0	1.09	0.84
iDx469I		0	1.87	0.54
YGL161C		7	1.71	0.49
iHx058I		0	0.2	2.71
iDx135I		0	1.76	0.5
YGR244C	LSC2	7	1.66	0.65
iNx164I		0	1.95	0.4
iJx241I		0	0.61	1.62
iJx307I		0	1.81	0.52
YLR458W		12	1.35	0.66
iPx413I		0	1.69	0.49
YLR124W		12	1.42	0.56
YPR047W	MSF1	16	1.44	0.59
iCx178I		0	1.7	0.45
YAL055W		1	0.82	1.46
iOx390I		0	1.86	0.48
YKL084W		11	0.3	2.76
YLL042C	APG10	12	0.28	2.91
iOx456I		0	0.94	0.92
iIx016I		0	1.08	0.69
iGx610I		0	1.29	0.73
YGL227W	TIN1	7	1.08	0.88
iOx122I		0	0.74	1.41
iDx070I		0	1.65	0.65
iHx059I				1.77
iDx136I		0	1.63	0.64
YGR245C		7	1.63	0.7
YBR030W		2	1.89	0.68
iNx165I		0	1.32	0.63
iJx242I		0	1.05	0.82
YLR393W	ATP10	12	0.66	0.96
YBL013W		2	0.96	
iJx308I		0	0.63	1.39
YLR459W	CDC91	12	1.65	0.56
YHR202W		8	0.85	0.99
iPx414I		0	0.4	2.35
YLR125W		12	1.27	0.95
YPR048W	TAH18	16	0.65	1.96
iCx179I		0	2.16	
YAR073W		1	0.92	1.24
YAL056W		1	1.26	0.8
YBL014C	RRN6	2	0.73	
iOx391I		0	2.15	0.4
YGL162W	SUT1	7	1.63	0.61
YKL085W	MDH1	11	1.05	0.7
iIx017I				0.63
iOx457I		0	1.54	0.59
iGx611I		0	1.13	0.86
YLR126C		12	0.78	1.62
YHR203C	RPS4B	8	1.19	0.77
YGL228W	SHE10	7	1.62	0.64
YPR049C		16	0.84	0.91
iOx123I				0.91
iKx200I		0	1.57	0.54
iDx071I		0	0.47	2
YGR180C	RNR4	7	1.67	0.59
YGL163C	RAD54	7	1.47	0.6
iDx137I		0	0.61	1.35
YGR246C	BRF1	7	1.76	0.55
YBR031W	RPL4A	2	0.65	1.66
iNx166I		0	0.86	1.07
iJx243I		0	0.87	1.78
YLR394W		12	0.61	
YGL229C	SAP4	7	1.35	1.11
YLR060W	FRS1	12	1.94	0.63
iJx309I		0	1.41	0.49
YLL043W	FPS1	12	0.78	1.45
iPx415I		0	0.95	0.61
YLR395C	COX8	12	0.51	1.67
iOx392I		0	2.51	0.43
YKL086W		11	0.7	0.68
iOx458I		0	0.97	0.93
iIx018I		0	1.56	0.52
iGx612I		0	0.75	1.42
YLR127C	APC2	12	1.46	0.75
iOx124I		0	0.93	0.98
iKx201I		0	1.61	0.56
YML001W	YPT7	13	0.3	4.12
iDx072I		0	0.81	0.97
YKL087C	CYT2	11	0.88	1.12
YGL164C		7	0.39	1.81
iDx138I		0	0.94	1.11
iNx167I		0	1.3	
iJx244I		0	0.94	1.26
YBL015W	ACH1	2	1.16	0.73
iPx350I				0.51
YLR061W	RPL22A	12	1.16	0.93
YLL044W		12	1.14	0.62
iPx416I		0	1.62	0.42
YHR204W		8	2.13	0.53
YAR075W		1	0.66	1.8
YLR396C	VPS33	12	0.88	1.16
YAL058W	CNE1	1	1.54	0.46
iOx393I		0	2.11	0.53
YGR181W	TIM13	7	0.7	1.38
iEx030I		0	1.89	0.38
YLR062C		12	0.9	1.05
YLL045C	RPL8B	12	1.27	0.68
iOx459I		0	1.95	0.53
iIx019I		0	0.66	1.01
iGx613I		0	0.73	1.67
YGR247W		7	1.5	0.93
iOx125I		0	0.87	1.06
iKx202I		0	1.15	0.94
YML002W		13	0.35	3.34
iDx073I		0	1.65	0.46
YGR182C		7	0.73	1.4
YGL165C		7	1.1	0.64
iDx139I		0	0.73	1.12
YBR033W		2	0.63	1.68
iNx168I		0	1.12	0.99
iJx245I		0	0.39	2.46
YBL016W	FUS3	2	1.5	0.52
iPx351I		0	0.43	1.01
YLR128W				0.49
iPx417I		0	1.8	0.41
YHR205W	SCH9	8	1.6	0.81
YLR397C	AFG2	12	1.24	0.8
YBR034C	HMT1	2	0.99	1.19
YAL059W	ECM1	1	1.68	0.55
iOx394I		0	1.49	0.59
YBL017C	PEP1	2	0.57	
iEx031I		0	1.31	0.63
YKL088W		11	0.97	0.91
YDL200C	MGT1	4	0.73	1.3
iOx060I		0	1.72	0.6
YGR248W	SOL4	7	1.06	1.08
iOx126I		0	0.42	1.49
iKx203I		0	1.33	0.6
YMR020W	FMS1	13	0.63	2.03
iDx074I				0.63
YGR183C	QCR9	7	0.54	1.56
iJx180I		0	0.71	1.31
iNx169I		0	1.27	0.72
iJx246I		0	0.26	3.4
iBx400I		0	1.14	0.65
YHR140W		8	1.04	0.83
iPx352I		0	1.35	0.4
YLR063W		12	1.2	0.96
YMR021C	MAC1	13	0.62	1.71
YML004C	GLO1	13	0.46	2.59
iPx418I		0	1.81	0.59
YLR129W	DIP2	12	0.82	1.31
YHR206W	SKN7	8	0.97	1.18
YLR398C	SKI2	12	1.25	0.7
YBR035C	PDX3	2	1.59	0.66
iOx395I		0	1.36	0.44
YBL018C	POP8	2	0.68	1.31
iEx032I		0	1.47	0.6
YHR141C	RPL42B	8	1.02	0.69
YKL089W	MIF2	11	1.76	0.5
YGL166W	CUP2	7	1.37	0.65
iOx061I		0	1.68	0.58
YGR249W	MGA1	7	1.09	1.29
YHR207C		8	0.69	1.79
YNL230C	ELA1	14	1.45	0.69
iOx127I		0	0.72	1.41
iKx204I		0	1.61	0.61
iDx075I		0	1.44	0.59
YGR184C	UBR1	7	0.66	
iJx181I		0	0.71	1.17
YGL167C	PMR1	7	0.52	
YMR290C	HAS1	13	0.8	1.34
iJx247I		0	0.91	1.09
iBx401I		0	0.47	2.01
iPx353I		0	1.33	0.67
iLx430I		0	1.34	0.79
YLR064W		12	0.81	1.42
YDL201W		4	0.84	1.34
YLL047W		12	1.17	0.53
iPx419I		0	1.74	0.47
YLR399C	BDF1	12	1.91	0.6
YBR036C	CSG2	2	1.11	1.01
iAx110I		0	1.17	0.87
iOx396I		0	2.04	0.52
iGx550I		0	0.31	4.1
iEx033I		0	1.8	0.56
YLR065C		12	0.39	2.88
iOx062I				1.47
YLL048C	YBT1	12	1.22	
YNL231C	PDR16	14	0.35	
iOx128I				1.37
iKx205I		0	1.87	0.58
YMR022W	QRI8	13	0.55	1.89
YML005W		13	0.4	3.09
iDx076I		0	1.79	0.55
YGR185C	TYS1	7	2	0.64
iJx182I		0	1.26	0.75
iJx248I		0	0.77	1.05
iBx402I		0	0.31	2.88
YBL019W	APN2	2	0.63	1.44
iLx431I		12	0.58	0.9
iPx354I		0	1.13	0.72
YHR142W	CHS7	8	1.6	0.65
YDL202W	MRPL11	4	0.86	0.62
YMR023C	MSS1	13	0.62	1.85
iPx020I		0	0.8	1.16
YML006C	GIS4	13	0.43	2.56
YHR208W	BAT1	8	1.42	0.67
YBR037C	SCO1	2	1.05	0.75
iAx111I		0	0.89	1.13
iEx034I				1
iOx397I		0	0.63	2.02
iGx551I		0	0.31	2.66
YDR220C		4	2.12	0.64
YGL168W		7	0.81	1.62
iOx063I		0	0.91	0.91
iKx140I		0	1.72	0.48
YDL203C		4	0.73	1.21
YMR291W		13	0.92	0.89
iOx129I		0	0.71	1.25
iKx206I		0	0.81	1.1
iDx077I		0	1.51	0.7
iJx183I				1.03
iJx249I		0	0.29	2.51
iBx403I		0	0.64	1.54
iPx355I		0	0.28	2.89
iLx432I		0	1.27	0.72
YLR066W	SPC3	12	0.29	3.86
YHR143W		8	1.38	0.78
YLL049W		12	0.75	1.01
iPx021I		0	0.81	0.84
YHR209W		8	0.88	1.57
YNL232W	CSL4	14	0.21	4.02
iAx112I		0	1.09	0.89
iOx398I		0	1.1	0.89
iGx552I		0	1.24	1.27
YGR186W	TFG1	7	0.77	1.2
iEx035I		0	1.1	0.81
YHR144C	DCD1	8	1.22	0.89
YGL169W	SUA5	7	0.88	1.37
iOx064I		0	1.22	0.59
iKx141I		0	1.53	0.41
YMR292W	GOT1	13	0.52	1.83
iKx207I		0	1.88	0.4
YMR024W	MRPL3	13	1.46	0.79
iDx078I				0.58
YML007W	YAP1	13	0.33	3.42
YGR187C	HGH1	7	0.69	1.35
iJx184I		0	1.06	0.88
YMR293C		13	0.89	1.37
iPx290I		0	1.2	0.94
YBR038W	CHS2	2	0.54	
iBx404I		0	1.54	0.64
YDR221W		4	1.93	0.7
iPx356I		0	1.45	0.43
iLx433I		0	1.72	0.64
YDL204W		4	0.66	1.85
iPx022I		0	1.31	0.8
YML008C	ERG6	13	0.65	1.57
YNL233W	BNI4	14	0.85	
YDR490C	PKH1	4	1.25	0.72
iEx036I		5	0.57	0.88
iOx399I		0	0.64	1.38
iGx553I		0	1.02	0.83
iAx113I		0	0.41	1.16
YHR145C		8	0.89	1.95
iOx065I		0	0.75	
iKx142I		0	0.31	3.97
YDL205C	HEM3	4	1.05	1.13
iKx208I		0	1.82	0.53
YMR025W		13	0.77	1.34
iDx079I		0	0.64	0.88
YGR188C	BUB1	7	1.53	0.7
iJx185I		0	0.33	2.35
iPx291I		0	0.17	5.35
YBR039W	ATP3	2	0.98	1.11
iBx405I		0	0.66	1.57
YIL020C	HIS6	9	1.39	0.69
YDR222W		4	1.55	0.8
iPx357I		0	0.95	0.74
iLx434I		0	2	0.45
YLR068W		12	0.94	1
YMR026C	PEX12	13	0.97	0.97
iPx023I		0	2.12	0.58
iLx100I		0	1.37	0.56
YML009C	MRPL39	13	0.22	3.4
YNL234W		14	1.48	0.63
YDR491C		4	1.57	0.61
YER044C-A	MEI4	5	1.6	0.59
YHR080C		8	1.91	0.76
YDL140C	RPO21	4	0.45	1.41
iGx554I		0	1.04	0.98
iAx114I		0	0.28	1.09
iEx037I		0	0.71	0.96
YLR069C	MEF1	12	1.4	1.03
iOx066I		15	0.4	
iKx143I		0	1.45	0.9
YMR294W	JNM1	13	0.73	1.31
iGx220I		0	0.52	1.95
YNL235C		14	1.55	0.67
iKx209I		0	1.6	0.59
YMR244C-A		13	1.32	0.59
YGR189C	CRH1	7	0.82	
iJx186I		0	1.46	0.59
iBx340I		0	1.61	0.54
YMR295C		13	0.76	1.1
iPx292I		0	0.69	1.05
iBx406I		0	1.17	0.63
YDR223W		4	1.73	0.59
iPx358I		0	1.52	0.68
iLx435I		0	1.86	0.53
YHR146W		8	1.3	0.78
YDL206W		4	1.04	1.26
iPx024I		0	1.42	0.66
iLx101I		0	1.39	0.59
iGx555I				1.43
iAx115I				0.67
iEx038I		0	0.61	1.69
YHR147C	MRPL6	8	1.25	1.14
YDR224C	HTB1	4	0.66	1.58
iOx067I		0	0.83	0.78
iKx144I		0	1.62	0.47
iGx221I		0	1.71	0.78
YIL021W	RPB3	9	1.42	0.87
YMR027W	HRT2	13	0.76	0.88
YOR210W	RPB10	15	0.93	0.8
iJx187I				0.72
YDR492W		4	1.62	0.61
iBx341I		0	0.63	2.04
YMR296C	LCB1	13	1.52	0.6
iPx293I		0	0.44	2.03
iLx370I		0	1.3	0.79
YHR081W		8	0.84	1.21
YDL141W	BPL1	4	0.36	2.92
iBx407I		0	1.45	0.71
iPx359I		0	1.49	0.99
iLx436I		0	0.78	1.17
YDL207W				0.61
YNL170W		14	0.24	4.03
iPx025I		0	0.58	1.78
iLx102I		0	0.74	1.59
YOR211C	MGM1	15	0.68	0.73
YNL236W	SIN4	14	0.68	
iAx050I		0	0.8	1.33
iGx490I		0	1.26	0.53
YHR082C	KSP1	8	1.29	0.96
YDL142C				0.81
iGx556I				0.69
iAx116I		0	0.74	
iEx039I		0	0.91	1.47
YNL171C		14	0.26	3.47
iOx068I		0	1.15	0.66
iKx145I		0	1.71	0.45
iGx222I		0	0.7	1.53
YIL022W	TIM44	9	1.84	0.59
YMR028W	TAP42	13	0.47	1.95
iJx188I		10	0.8	0.87
YDR493W		4	0.86	1.1
iBx342I		0	1.37	0.85
iPx294I		0	0.31	3.14
iLx371I		0	1.67	0.58
YIR040C		9	1.14	1.23
iBx408I		0	0.52	2.07
YIL023C		9	1.41	0.63
YDR225W	HTA1	4	0.58	2.03
iLx437I		0	0.71	1.24
YHR148W	IMP3	8	0.78	1.94
YDL208W				0.54
YMR029C		13	0.5	1.97
iPx026I		0	1.57	0.76
iLx103I		0	0.17	5.39
YNL237W	YTP1	14	1.38	0.76
iAx051I		0	0.62	1.41
iGx491I		0	0.72	1.13
iKx080I		0	0.97	0.82
iGx557I				0.73
iAx117I				1.22
YHR149C		8	0.67	1.95
iOx069I		0	0.61	1.53
iKx146I		0	1.45	0.6
YDL209C		4	1.63	0.63
YMR297W	PRC1	13	0.85	1.13
iGx223I		0	0.75	1.19
YOR212W	STE4	15	1.16	0.77
iJx189I		0	1.12	0.64
YDR494W		4	0.54	1.51
iBx343I		0	1.13	0.77
YDR160W				1.1
iPx295I		0	0.51	1.92
iLx372I		0	0.58	1.82
YHR083W		8	1.94	0.47
YDL143W	CCT4	4	1.32	0.76
iBx409I		0	1.55	0.42
YIL024C		9	1.57	0.83
iLx438I		0	0.76	1.4
YDR226W	ADK1	4	1.53	0.72
YNL172W	APC1	14	0.58	
iPx027I		0	1.91	0.67
iLx104I		0	0.78	1.05
YOR213C	SAS5	15	0.83	1.08
YNL238W	KEX2	14	1.43	0.84
YDR495C	VPS3	4	0.39	
iAx052I				0.51
iGx492I		0	0.72	1.63
iKx081I		0	1.28	0.71
YDL144C		4	1.41	0.51
iAx118I				1.25
iGx558I		0	1.64	0.62
YNL173C	MDG1	14	1.23	0.52
iKx147I				0.67
YMR298W		13	0.47	1.72
iGx224I		0	1.09	1.03
iMx330I		0	0.36	2.84
YIR041W		9	0.92	1.74
YOL130W	ALR1	15	1.32	0.8
iBx344I		0	0.28	3.09
YMR299C		13	0.59	1.68
YDR161W	TCI1	4	0.37	2.84
iBx010I		0	1.12	0.83
iPx296I		0	0.36	2.24
iLx373I		0	0.29	3.53
YHR084W	STE12	8	1.24	0.83
YIR042C		9	1.03	0.89
YIL025C		9	1.21	0.79
iLx439I		12	0.54	
iPx028I		16	1.46	0.56
iLx105I		0	0.74	1.3
YOR214C		15	1.1	0.97
YNL239W	LAP3	14	2.19	0.53
YDR496C		4	1.69	0.62
iAx053I		0	0.7	1.45
iGx493I		0	0.65	1.34
YDR162C	NBP2	4	0.43	2.1
iKx082I		0	1.77	0.69
YDL145C	COP1	4	0.8	1.46
iGx559I		0	1.6	0.56
YDR228C	PCF11	4	0.58	2.05
iKx148I		0	1.75	0.55
iGx225I		0	1.35	0.85
iMx331I		0	1.92	0.5
YOL131W		15	1.56	0.55
iBx345I		0	1.21	0.8
iBx011I		0	2.02	0.63
iPx297I		0	0.46	2.07
iLx374I		0	0.92	0.97
YHR085W		8	1.61	0.7
YIR043C		9	1.29	0.98
iLx040I		0	0.67	2.36
YIL026C	IRR1	9	1.48	0.8
YNL174W		14	1.74	0.49
iPx029I		0	1.26	0.63
iLx106I		0	0.67	1.78
YOR215C		15	1.5	0.56
YDR497C	ITR1	4	1.24	0.94
YDL080C				0.82
iAx054I		0	0.3	2.77
iGx494I		0	1.56	0.46
iKx083I		0	1.79	0.46
iGx160I		0	1.21	0.57
YNL175C		14	1.98	0.48
iKx149I		0	1.48	0.51
iGx226I		0	1.08	1.09
YER120W	SCS2	5	1.26	0.72
iMx332I		0	1.42	0.52
YOL132W		15	1.71	0.55
iBx280I		0	0.68	1.54
iBx346I		0	0.96	0.87
iBx012I		0	1.8	0.54
iPx298I		0	0.34	3.39
iLx375I		0	0.87	1.19
YHR086W	NAM8	8	1.27	0.9
YDR163W		4	0.58	1.86
YIR044C		9	0.99	1.06
YDL146W		4	0.78	1.65
iLx041I		0	0.58	1.81
YIL027C		9	0.71	1.41
YDR229W		4	1.42	0.78
iLx107I		0	1.72	1.04
YBL005W-A		2	1.25	0.94
YOR216C	RUD3	15	1.51	0.46
YJR001W		10	0.55	1.73
YBL005W-B		2	0.89	1.74
YDR498C	SEC20	4	1.63	0.54
YDL081C	RPP1A	4	0.67	1.41
iAx055I		0	1.34	0.68
iGx495I		0	1.21	0.54
YDR164C	SEC1	4	0.73	1.15
iKx084I		0	0.82	0.76
iGx161I		0	1.31	0.5
YNL176C		14	1.29	0.85
iGx227I		0	0.48	1.58
YER121W		5	0.77	0.96
iMx333I		13	0.52	1.07
YOR150W	MRPL23	15	0.67	1.64
YKL210W	UBA1	11	0.9	1.23
YOL133W	HRT1	15	1.51	0.54
iBx281I		0	1.81	0.63
iBx347I		0	0.73	1.26
iLx376I		12	0.72	1.32
iPx299I		16	0.37	1.72
YHR087W		8	1.25	0.79
iBx013I		0	1.6	0.55
iDx530I		0	1.45	0.59
YDL147W	RPN5	4	1.7	0.61
YER122C	GLO3	5	1.44	0.65
iLx042I		0	0.74	1.28
YOR151C	RPB2	15	1.05	
YKL211C	TRP3	11	1.2	0.64
YOL134C		15	1.36	0.54
iLx108I		0	1.33	1.05
YJR002W	MPP10	10	0.35	
iAx056I		0	1.21	0.69
iGx496I		0	0.51	1.64
iKx085I		0	1.57	0.57
YDL148C		4	0.76	
iGx162I		0	1.56	0.47
YNL177C		14	0.69	1.39
iGx228I		0	0.43	2.44
iMx334I		0	1.13	0.61
YJR003C		10	0.39	2.43
YIL028W		9	1.06	0.96
iBx282I		0	1.36	0.45
YOR217W	RFC1	15	0.72	1.58
iBx348I		2	0.91	1.41
YDL082W	RPL13A	4	0.59	1.51
YDR499W		4	0.56	1.9
iLx377I		12	0.77	1.36
YHR088W		8	0.63	1.5
YDR165W		4	0.52	1.41
iBx014I		0	0.99	0.8
iDx531I		0	1.8	0.58
iLx043I		0	0.63	1.9
iHx120I		0	0.92	1.18
YIL029C		9	0.95	1.13
YOR152C		15	1.85	0.46
YOL135C	MED7	15	1.95	0.56
YOR218C		15	0.41	2.43
YDL083C	RPS16B	4	1.18	0.83
iAx057I		0	1.71	0.64
iGx497I		0	1.29	0.53
YHR089C	GAR1	8	0.56	1.41
YDR166C	SEC5	4	0.74	1.2
iKx086I		0	1.85	0.61
iGx163I		0	1.41	0.55
YEL040W	UTR2	5	0.78	1.18
iGx229I		0	1.42	0.72
YER123W	YCK3	5	1.43	0.65
iMx335I		0	2.11	0.51
YJR004C	SAG1	10	0.74	1.57
iMx001I		0	0.69	1.32
YKL212W	SAC1	11	1.56	0.67
YPR110C	RPC40	16	1.22	0.94
iBx283I		0	1.95	0.48
iBx349I		0	1.04	0.85
iLx378I		0	1.17	0.88
iBx015I		0	1.89	0.55
iDx532I		0	1.31	0.69
YDL149W	AUT9	4	0.66	1.56
YER124C		5	1.57	0.64
YOL070C		15	0.85	1.14
iLx044I		0	0.57	2.43
iHx121I		0	1.29	0.67
YNL178W	RPS3	14	0.87	1.22
YKL213C	DOA1	11	1.97	0.48
YOL136C	PFK27	15	1.9	0.6
YOR219C	STE13	15	0.87	1.22
iAx058I		0	1.48	0.63
iGx498I		0	1.29	0.77
YJL190C	RPS22A	10	1.11	0.75
iGx164I				0.63
iKx087I		0	1.98	0.56
iMx270I		0	0.22	3.02
YNL179C		14	1.67	0.53
YEL041W		5	1.62	0.74
iMx336I		0	1.3	0.8
iMx002I		0	0.64	2.06
YOR153W	PDR5	15	1.32	0.79
iBx284I		0	1.53	0.62
YDL084W	SUB2	4	0.95	0.96
iBx016I		0	1.65	0.9
iLx379I		0	1.92	0.5
YDR167W	TAF25	4	1.35	0.61
iDx533I		0	0.7	1.4
iLx045I				0.67
iHx122I		0	0.3	
YKL214C		11	1.87	0.52
YJR005W	APL1	10	0.94	1.05
YAL035C-A		1	0.25	4.51
iGx499I				1.38
iAx059I		0	1.54	0.71
YPR111W	DBF20	16	1.03	1.44
iKx088I		0	1.16	0.81
iMx271I		0	1.24	0.82
YEL042W	GDA1	5	1.64	0.74
YER125W	RSP5	5	1.2	0.96
iMx337I		0	1.64	0.52
YOL071W		15	0.47	1.87
iOx520I				0.41
iMx003I		0	1.02	1.01
YOR154W		15	0.63	1.85
YPR112C	MRD1	16	0.85	1.15
YOL137W		15	1.5	0.67
iBx285I		0	1.23	1.04
YDL085W		4	1.76	0.47
iDx534I				1.2
iBx017I		0	1.25	1.24
YDR168W	CDC37	4	0.55	2.08
YJL191W	RPS14B	10	1.51	0.7
YER126C		5	1.25	0.8
iLx046I		0	1.09	0.49
iHx123I		0	0.73	1.45
YOR155C		15	0.62	1.92
YKL215C		11	0.83	1.05
YOL138C		15	1.08	0.86
YJR006W	HYS2	10	1.16	0.94
YDR169C	STB3	4	0.57	1.83
YJL192C		10	1.03	1
iGx166I		7	1.58	0.73
iKx089I		0	0.36	2.49
YER060W	FCY21	5	0.94	1.06
iMx272I		0	1.63	0.51
YEL043W		5	1.7	0.92
iMx338I		0	0.83	1.17
YOL072W		15	0.95	0.9
iOx521I		0	1.4	0.73
iMx004I		0	1.16	0.81
iBx286I		0	0.73	1.61
YDL086W		4	1.51	
YER061C	CEM1	5	1.46	0.61
iBx018I		0	1.07	0.65
YOR090C	PTC5	15	1.93	0.51
iDx535I		0	1.01	0.9
YOL073C		15	1.64	0.68
iLx047I		0	1.46	0.76
iHx124I		0	1.73	0.58
iDx201I		0	1.13	0.95
YOR156C	NFI1	15	0.92	0.82
YOL139C	CDC33	15	0.53	1.75
YFL001W	DEG1	6	0.31	2.99
YJR007W	SUI2	10	0.62	1.68
YPL030W		16	1.61	0.54
YDL087C	LUC7	4	1.81	0.57
YPR113W	PIS1	16	1.72	0.57
iGx167I		0	1.11	0.76
iMx273I		0	1.74	0.53
YEL044W		5	1.58	0.57
YFL002C	SPB4	6	0.43	4
iMx339I		0	1.28	0.91
YKL150W	MCR1	11	1.06	0.94
YER127W	LCP5	5	1.59	0.54
YPL031C	PHO85	16	1.79	
iOx522I		0	1.17	0.92
iMx005I		0	0.72	1.06
YKL216W	URA1	11	0.99	1.09
iBx287I		0	0.52	1.82
iDx470I		0	1.53	0.56
YER062C	HOR2	5	1.59	0.59
YEL045C		5	1.61	0.58
iBx019I		0	0.53	2.08
iDx536I		0	0.57	1.45
YJL193W		10	1.12	0.87
YKL151C		11	1.16	0.68
iLx048I		0	0.47	2.8
iHx125I		0	1.75	0.61
iDx202I		0	1.4	0.64
YOR157C	PUP1	15	1.61	0.54
iNx231I				0.49
YJR008W		10	0.24	3.88
YDL088C	ASM4	4	1.12	0.83
YPR114W		16	2.03	0.45
iGx168I		0	1.21	0.84
iMx274I		0	0.91	0.72
YLR460C		12	1.44	0.82
YFL003C	MSH4	6	0.37	2.51
YOR091W		15	1.34	0.63
YER128W				0.6
YJR009C	TDH2	10	0.48	
YPL032C	SVL3	16	1.06	1
iOx523I		0	0.67	
iMx006I		0	1.35	0.6
YKL217W	JEN1	11	1.21	0.73
iBx288I		0	1.57	0.51
iDx471I		0	0.53	1.91
iHx060I		0	0.39	
YEL046C	GLY1	5	1.54	0.73
iDx537I		0	0.88	1.19
YJL194W	CDC6	10	1.37	0.74
